STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,building,Type of building,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2016,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2017,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2018,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2019,,2250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2020,,2250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2021,,2250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2022,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2023,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2024,,2550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL2,München,2025,,2700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL3,Bonn,2016,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL3,Bonn,2017,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL3,Bonn,2018,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL3,Bonn,2019,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DE_DEL3,Bonn,2020,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2016,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2017,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2018,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2019,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2020,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2021,,2700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2022,,2750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2023,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2024,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,DK_CAP,København,2025,,3100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2016,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2017,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2018,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2019,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2020,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2021,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2022,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2023,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2024,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2025,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2016,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2017,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2018,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2019,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2020,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2021,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2022,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2023,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2024,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,EL_CAP,Athina,2025,,2300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2016,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2017,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2018,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2019,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2020,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2021,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2022,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2023,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2024,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,ES_CAP,Madrid,2025,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2016,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2017,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2018,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2019,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2020,,2250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2021,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2022,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2023,,2250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2024,,2300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2025,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2016,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2017,,2600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2018,,2700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2019,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2020,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2021,,2800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2022,,2800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2023,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2024,,3100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,FR_CAP,Paris,2025,,3250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2016,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2017,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2018,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2019,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2020,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2021,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2022,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2023,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2024,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2025,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2016,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2017,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2018,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2019,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2020,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2021,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2022,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2023,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2024,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,HU_CAP,Budapest,2025,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2016,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2017,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2018,,2700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2019,,2800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2020,,2800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2021,,2550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2022,,2850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2023,,3200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2024,,3300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IE_CAP,Dublin,2025,,3500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2016,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2017,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2018,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2019,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2020,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2021,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2022,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2023,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2024,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2025,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2016,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2017,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2018,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2019,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2020,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2021,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2022,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2023,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2024,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_CAP,Roma,2025,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2016,,960,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2017,,990,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2018,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2019,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2020,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2021,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2022,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2023,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2024,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,IT_DEL,Varese,2025,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2016,,920,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2017,,940,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2018,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT3,3-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2019,,1100,,,,,
